474.3478,424.78262,0.018121926,351.7391,342.6087,0.012707041,351.7391,343.91306,0.020464526,353.04346,332.17392,0.022001173,285.21738,353.0435,0.0174711,343.91302,324.34784,0.009703544,333.47824,325.6522,0.018178256,330.86957,330.86957,0.016233359,291.7391,278.69565,0.026701525,347.82608,321.73914,0.0076248473,330.86957,325.6522,0.018538618,283.91302,325.6522,0.024373958,291.7391,278.69565,0.028212517,296.9565,332.17392,0.008781825,321.7391,342.6087,0.01579689,291.7391,330.86957,0.023990974,290.43478,351.73914,0.029227994,294.3478,332.17392,0.010341974,282.60867,326.95654,0.017134728,299.56522,353.0435,0.028917586,290.43478,353.0435,0.030558482,198.26088,389.56522,0.35404545,220.43478,384.34784,0.46452358,245.2174,371.30435,0.7659649,268.69565,358.26086,0.6949324,286.95654,343.91306,0.7870001,242.6087,330.86957,0.59626806,275.2174,321.73914,0.7952091,281.73914,325.6522,0.5804194,285.6522,341.30435,0.3923727,234.78262,321.73914,0.6668961,255.65218,293.0435,0.73238885,271.30435,283.91306,0.69250923,286.95654,276.08698,0.8310911,225.65218,320.43478,0.5420716,228.26088,290.43478,0.7651469,234.78262,272.17392,0.711669,246.52174,257.82608,0.7419446,215.21739,324.34784,0.45532054,212.6087,306.08698,0.60892254,210.0,289.13043,0.7344034,215.21739,276.08698,0.8180015,
373.91302,321.73914,0.016010689,355.65216,349.13043,0.015454234,351.7391,343.91306,0.028509246,350.43478,332.17392,0.026818287,351.7391,332.17392,0.0152804,355.65216,321.73914,0.01260963,333.47824,329.56522,0.024519837,329.56522,328.26086,0.0246489,291.7391,278.69565,0.018152686,350.43478,321.73914,0.008252334,325.65216,326.95654,0.01856375,329.56522,321.73914,0.023388091,291.7391,277.3913,0.022872243,349.13043,321.73914,0.007957366,325.65216,338.69565,0.01474908,294.3478,363.47827,0.016379535,287.82608,342.6087,0.021825284,346.52173,326.95654,0.008960055,315.21738,359.56522,0.010344945,299.56522,345.2174,0.02116533,290.43478,343.91306,0.019712133,198.26088,394.78262,0.27520022,217.8261,393.47827,0.39278543,243.91306,372.6087,0.7164499,266.08698,355.6522,0.66240805,285.6522,342.6087,0.75743103,241.30435,330.86957,0.61160254,275.2174,319.13043,0.81208104,279.13043,326.95654,0.58630383,284.34784,341.30435,0.4588549,234.78262,321.73914,0.6782465,253.04349,290.43478,0.74640936,267.39133,281.30435,0.71813536,286.95654,276.08698,0.82030445,224.34784,321.73914,0.5709787,225.65218,290.43478,0.73304844,234.78262,270.86957,0.69607055,246.52174,257.82608,0.69919634,215.21739,325.6522,0.47775763,212.6087,304.78262,0.64653873,211.30435,289.13043,0.7084002,215.21739,273.47827,0.82768434,
375.21738,323.0435,0.014638547,346.52173,373.91306,0.011681747,353.04346,343.91306,0.022868993,349.13043,334.78262,0.025585556,286.52173,354.34784,0.014445733,345.21738,325.6522,0.009331934,333.47824,332.17392,0.017221486,300.86957,332.17392,0.0141852675,290.43478,277.3913,0.016521398,349.13043,321.73914,0.007058789,328.26086,325.6522,0.015266501,282.60867,321.73914,0.01850105,289.13043,276.08698,0.020539816,347.82608,321.73914,0.00677762,325.65216,340.0,0.012027528,286.52173,324.34784,0.014110303,289.13043,359.56522,0.020994266,345.21738,326.95654,0.007789407,283.91302,323.0435,0.009953674,299.56522,343.91306,0.020744408,290.43478,343.91306,0.019840596,198.26088,394.78262,0.31191322,216.52174,392.17392,0.40000495,243.91306,371.30435,0.725726,266.08698,354.34784,0.69131106,285.6522,342.6087,0.76568276,238.69566,330.86957,0.6074088,275.2174,319.13043,0.7991937,277.8261,325.6522,0.5677513,284.34784,341.30435,0.43198752,233.47827,321.73914,0.69524693,251.73914,290.43478,0.7474091,266.08698,281.30435,0.7383189,285.6522,276.08698,0.83661026,224.34784,321.73914,0.6074342,224.34784,289.13043,0.7290683,233.47827,270.86957,0.68499714,246.52174,259.13043,0.6983284,213.91306,323.0435,0.49678576,211.30435,303.47827,0.6620686,210.0,289.13043,0.7077643,215.21739,272.17392,0.86497843,
375.21738,323.0435,0.013475463,345.21738,373.91306,0.012052877,353.04346,342.6087,0.02366172,349.13043,334.78262,0.028088896,286.52173,356.95654,0.015324037,345.21738,323.0435,0.009751654,333.47824,329.56522,0.017276157,300.86957,332.17392,0.017021183,290.43478,278.69565,0.018135287,349.13043,320.43478,0.007431836,328.26086,323.0435,0.01606368,281.30432,321.73914,0.019748548,290.43478,278.69565,0.022538539,347.82608,321.73914,0.007223333,325.65216,340.0,0.012186879,286.52173,323.0435,0.01628897,289.13043,343.91306,0.024554586,346.52173,324.34784,0.008299274,283.91302,324.34784,0.009639099,299.56522,343.91306,0.023117267,289.13043,343.91306,0.02348453,196.95653,388.26086,0.3840728,219.13045,384.34784,0.48110205,243.91306,366.08698,0.77798325,267.39133,353.0435,0.70984524,285.6522,342.6087,0.76836866,238.69566,329.56522,0.5912821,275.2174,319.13043,0.81896377,277.8261,325.6522,0.5613102,283.0435,341.30435,0.37752527,233.47827,321.73914,0.7105852,253.04349,290.43478,0.76585853,266.08698,280.0,0.74031967,285.6522,276.08698,0.8379979,224.34784,320.43478,0.5989784,224.34784,289.13043,0.7120481,234.78262,270.86957,0.6563012,247.8261,259.13043,0.6873635,213.91306,321.73914,0.48777562,211.30435,302.17392,0.6492293,208.69566,287.82608,0.68553126,215.21739,272.17392,0.8550304,
375.21738,323.0435,0.01079922,345.21738,375.2174,0.011701015,353.04346,343.91306,0.021169225,349.13043,336.08698,0.026991371,285.21738,358.26086,0.0140482485,346.52173,323.0435,0.009323661,334.7826,329.56522,0.015773641,333.47824,330.86957,0.013654066,290.43478,278.69565,0.018635256,349.13043,320.43478,0.0072488487,330.86957,323.0435,0.015583967,281.30432,321.73914,0.018804232,290.43478,277.3913,0.025339467,349.13043,321.73914,0.0070527927,325.65216,341.30435,0.011739757,285.21738,323.0435,0.015735757,289.13043,343.91306,0.02415775,346.52173,324.34784,0.008050623,282.60867,324.34784,0.0098404465,299.56522,343.91306,0.021723356,289.13043,343.91306,0.023030465,198.26088,390.86957,0.3749018,220.43478,384.34784,0.4795709,243.91306,366.08698,0.77928424,267.39133,353.0435,0.7254425,285.6522,341.30435,0.76807904,237.39131,329.56522,0.58837366,275.2174,319.13043,0.7995914,277.8261,324.34784,0.5837689,284.34784,341.30435,0.40971273,233.47827,321.73914,0.7063776,253.04349,290.43478,0.77073187,267.39133,281.30435,0.7357943,285.6522,276.08698,0.8518277,224.34784,320.43478,0.6044932,224.34784,289.13043,0.6997113,234.78262,270.86957,0.66292036,247.8261,259.13043,0.6845672,213.91306,321.73914,0.4822257,211.30435,302.17392,0.64843,210.0,287.82608,0.6787123,215.21739,272.17392,0.83286124,
373.91302,323.0435,0.01589526,345.21738,373.91306,0.012089609,353.04346,343.91306,0.023281654,349.13043,333.47827,0.026653651,350.43478,334.78262,0.014638504,345.21738,324.34784,0.009718989,333.47824,329.56522,0.018776145,332.1739,329.56522,0.015967095,290.43478,277.3913,0.017336344,350.43478,321.73914,0.0075625987,326.9565,324.34784,0.016903093,281.30432,321.73914,0.021332417,289.13043,276.08698,0.024275837,349.13043,321.73914,0.007299504,324.3478,340.0,0.013348852,283.91302,323.0435,0.016600652,287.82608,342.6087,0.025310174,346.52173,325.6522,0.008266648,282.60867,323.0435,0.011426823,298.26086,343.91306,0.023706777,289.13043,343.91306,0.023813214,196.95653,388.26086,0.37692454,219.13045,383.0435,0.47763634,243.91306,366.08698,0.78490317,267.39133,353.0435,0.7128507,285.6522,341.30435,0.75917894,238.69566,328.26086,0.5937627,275.2174,319.13043,0.82515454,277.8261,324.34784,0.5891459,283.0435,341.30435,0.39662427,233.47827,321.73914,0.71774054,253.04349,290.43478,0.76341695,266.08698,280.0,0.7281896,285.6522,276.08698,0.8293002,224.34784,319.13043,0.595123,224.34784,289.13043,0.7262004,233.47827,270.86957,0.6865572,246.52174,259.13043,0.7064699,213.91306,321.73914,0.4779053,211.30435,302.17392,0.6449184,210.0,287.82608,0.68869567,215.21739,272.17392,0.850117,
375.21738,323.0435,0.017208628,345.21738,375.2174,0.0130147245,353.04346,343.91306,0.025904804,349.13043,334.78262,0.030111525,350.43478,334.78262,0.015684754,354.3478,321.73914,0.012046161,334.7826,330.86957,0.01882982,333.47824,330.86957,0.014007482,290.43478,278.69565,0.01598019,349.13043,321.73914,0.007844925,326.9565,325.6522,0.01567607,325.65216,321.73914,0.01592509,290.43478,277.3913,0.019692376,349.13043,321.73914,0.007398516,324.3478,341.30435,0.012141421,287.82608,324.34784,0.013509225,287.82608,343.91306,0.020913899,347.82608,325.6522,0.008152935,349.13043,328.26086,0.00899986,299.56522,343.91306,0.019154644,289.13043,343.91306,0.020429498,196.95653,388.26086,0.38945624,219.13045,383.0435,0.48872212,243.91306,364.78262,0.80228484,267.39133,353.0435,0.7160621,285.6522,342.6087,0.7691557,237.39131,328.26086,0.58366585,275.2174,319.13043,0.83143836,277.8261,325.6522,0.5603099,281.73914,341.30435,0.35759643,233.47827,321.73914,0.7238718,253.04349,290.43478,0.75361085,266.08698,280.0,0.74881005,285.6522,276.08698,0.82770234,224.34784,320.43478,0.6125311,224.34784,289.13043,0.7389714,234.78262,270.86957,0.6745981,246.52174,259.13043,0.70148516,213.91306,321.73914,0.50845516,211.30435,302.17392,0.67154163,208.69566,287.82608,0.7058311,215.21739,272.17392,0.855083,
373.91302,323.0435,0.017473828,356.9565,345.2174,0.013612993,353.04346,342.6087,0.02952423,347.82608,333.47827,0.031043563,349.13043,332.17392,0.0163306,351.7391,320.43478,0.015564721,334.7826,329.56522,0.023667043,332.1739,326.95654,0.018387593,290.43478,278.69565,0.01712296,347.82608,321.73914,0.008863566,324.3478,325.6522,0.018966507,323.04346,321.73914,0.021297175,290.43478,277.3913,0.020997193,347.82608,321.73914,0.00852254,324.3478,338.69565,0.0146031035,287.82608,323.0435,0.01573282,283.91302,342.6087,0.021522945,346.52173,326.95654,0.009438688,286.52173,323.0435,0.01031627,298.26086,345.2174,0.02192642,287.82608,343.91306,0.020496976,198.26088,392.17392,0.37048557,220.43478,384.34784,0.46052504,243.91306,366.08698,0.75695,266.08698,353.0435,0.7127679,285.6522,341.30435,0.76743793,237.39131,328.26086,0.5976849,275.2174,319.13043,0.8135248,277.8261,324.34784,0.563019,281.73914,341.30435,0.3634428,233.47827,321.73914,0.718921,253.04349,290.43478,0.76256347,266.08698,280.0,0.7465348,285.6522,274.78262,0.8245927,224.34784,320.43478,0.614918,224.34784,289.13043,0.7170106,233.47827,270.86957,0.66800034,246.52174,259.13043,0.6979377,213.91306,323.0435,0.4883408,211.30435,302.17392,0.6743927,208.69566,287.82608,0.7050022,215.21739,272.17392,0.85785997,
372.60867,324.34784,0.018514946,359.56522,336.08698,0.01309003,353.04346,342.6087,0.028824648,347.82608,334.78262,0.03268132,349.13043,332.17392,0.015889851,351.7391,321.73914,0.01479759,334.7826,329.56522,0.022760078,332.1739,328.26086,0.015936928,290.43478,278.69565,0.017650615,349.13043,321.73914,0.0087519,324.3478,324.34784,0.018090213,323.04346,321.73914,0.018657537,290.43478,277.3913,0.021950433,349.13043,321.73914,0.008381012,324.3478,340.0,0.013606724,287.82608,323.0435,0.015172643,285.21738,342.6087,0.021639245,346.52173,326.95654,0.009292446,347.82608,328.26086,0.00981441,298.26086,345.2174,0.021419272,287.82608,343.91306,0.020590544,198.26088,392.17392,0.36701742,220.43478,384.34784,0.46075967,243.91306,367.39133,0.75347614,266.08698,353.0435,0.70325565,285.6522,341.30435,0.76017857,237.39131,328.26086,0.6023488,275.2174,319.13043,0.8143632,277.8261,325.6522,0.55244404,281.73914,340.0,0.34298828,233.47827,321.73914,0.7158091,253.04349,290.43478,0.76761174,266.08698,280.0,0.75316644,285.6522,276.08698,0.83884174,224.34784,320.43478,0.6076822,224.34784,289.13043,0.7177766,233.47827,270.86957,0.66403145,246.52174,259.13043,0.697589,213.91306,321.73914,0.48093194,211.30435,302.17392,0.6638191,208.69566,287.82608,0.69334865,215.21739,272.17392,0.85595447,
373.91302,323.0435,0.019054089,358.26086,337.3913,0.013559615,353.04346,343.91306,0.02861829,347.82608,333.47827,0.033193626,349.13043,332.17392,0.016631065,351.7391,321.73914,0.01650973,334.7826,329.56522,0.023026153,332.1739,326.95654,0.017186332,290.43478,278.69565,0.017060176,349.13043,321.73914,0.008895466,324.3478,324.34784,0.017800687,323.04346,321.73914,0.019061828,290.43478,277.3913,0.020473897,349.13043,321.73914,0.00843072,324.3478,340.0,0.013360757,289.13043,323.0435,0.014159873,285.21738,342.6087,0.020942913,347.82608,326.95654,0.009157926,313.91302,360.86957,0.009992223,298.26086,345.2174,0.02149138,287.82608,343.91306,0.020609165,196.95653,392.17392,0.36578068,220.43478,384.34784,0.4619613,243.91306,367.39133,0.74863815,266.08698,353.0435,0.704923,285.6522,342.6087,0.76725185,237.39131,328.26086,0.5948238,275.2174,319.13043,0.8230771,277.8261,325.6522,0.5514096,281.73914,341.30435,0.35083014,233.47827,321.73914,0.7208285,253.04349,290.43478,0.78122216,266.08698,280.0,0.7470942,285.6522,276.08698,0.8470968,224.34784,320.43478,0.6100136,224.34784,289.13043,0.7044352,234.78262,269.56522,0.6661333,246.52174,259.13043,0.69093454,213.91306,323.0435,0.4864692,211.30435,302.17392,0.6708288,210.0,287.82608,0.70727175,215.21739,272.17392,0.85091776,
